"","season","week","season_type","home_team","away_team","home_score","away_score"
"3938",2013,16,"REG","PHI","CHI",54,11
"3939",2013,16,"REG","NYJ","CLE",24,13
"3940",2013,16,"REG","WAS","DAL",23,24
"3941",2013,16,"REG","HOU","DEN",13,37
"3942",2013,16,"REG","KC","IND",7,23
"3943",2013,16,"REG","BUF","MIA",19,0
"3944",2013,16,"REG","CIN","MIN",42,14
"3945",2013,16,"REG","BAL","NE",7,41
"3946",2013,16,"REG","CAR","NO",17,13
"3947",2013,16,"REG","DET","NYG",20,23
"3948",2013,16,"REG","LAC","LV",26,13
"3949",2013,16,"REG","GB","PIT",31,38
"3950",2013,16,"REG","LA","TB",23,13
"3951",2013,16,"REG","JAX","TEN",16,20
"3952",2013,17,"REG","CIN","BAL",34,17
"3953",2013,17,"REG","NE","BUF",34,20
"3954",2013,17,"REG","ATL","CAR",20,21
"3955",2013,17,"REG","PIT","CLE",20,7
"3956",2013,17,"REG","LV","DEN",14,34
"3957",2013,17,"REG","MIN","DET",14,13
"3958",2013,17,"REG","CHI","GB",28,33
"3959",2013,17,"REG","TEN","HOU",16,10
"3960",2013,17,"REG","IND","JAX",30,10
"3961",2013,17,"REG","LAC","KC",27,24
"3962",2013,17,"REG","MIA","NYJ",7,20
"3963",2013,17,"REG","DAL","PHI",22,24
"3964",2013,17,"REG","ARI","SF",20,23
"3965",2013,17,"REG","SEA","LA",27,9
"3966",2013,17,"REG","NO","TB",42,17
"3967",2013,17,"REG","NYG","WAS",20,6
"3968",2013,18,"POST","IND","KC",45,44
"3969",2013,18,"POST","PHI","NO",24,26
"3970",2013,18,"POST","CIN","LAC",10,27
"3971",2013,18,"POST","GB","SF",20,23
"3972",2013,19,"POST","NE","IND",43,22
"3973",2013,19,"POST","SEA","NO",23,15
"3974",2013,19,"POST","DEN","LAC",24,17
"3975",2013,19,"POST","CAR","SF",10,23
"3976",2013,20,"POST","DEN","NE",26,16
"3977",2013,20,"POST","SEA","SF",23,17
"3978",2013,21,"POST","DEN","SEA",8,43
"3979",2014,1,"REG","CHI","BUF",20,23
"3980",2014,1,"REG","TB","CAR",14,20
"3981",2014,1,"REG","BAL","CIN",16,23
"3982",2014,1,"REG","PIT","CLE",30,27
"3983",2014,1,"REG","SEA","GB",36,16
"3984",2014,1,"REG","DEN","IND",31,24
"3985",2014,1,"REG","PHI","JAX",34,17
"3986",2014,1,"REG","LA","MIN",6,34
"3987",2014,1,"REG","MIA","NE",33,20
"3988",2014,1,"REG","ATL","NO",37,34
"3989",2014,1,"REG","DET","NYG",35,14
"3990",2014,1,"REG","NYJ","LV",19,14
"3991",2014,1,"REG","ARI","LAC",18,17
"3992",2014,1,"REG","DAL","SF",17,28
"3993",2014,1,"REG","KC","TEN",10,26
"3994",2014,1,"REG","HOU","WAS",17,6
"3995",2014,2,"REG","NYG","ARI",14,25
"3996",2014,2,"REG","CIN","ATL",24,10
"3997",2014,2,"REG","SF","CHI",20,28
"3998",2014,2,"REG","TEN","DAL",10,26
"3999",2014,2,"REG","CAR","DET",24,7
"4000",2014,2,"REG","LV","HOU",14,30
"4001",2014,2,"REG","WAS","JAX",41,10
"4002",2014,2,"REG","DEN","KC",24,17
"4003",2014,2,"REG","BUF","MIA",29,10
"4004",2014,2,"REG","MIN","NE",7,30
"4005",2014,2,"REG","CLE","NO",26,24
"4006",2014,2,"REG","GB","NYJ",31,24
"4007",2014,2,"REG","IND","PHI",27,30
"4008",2014,2,"REG","BAL","PIT",26,6
"4009",2014,2,"REG","LAC","SEA",30,21
"4010",2014,2,"REG","TB","LA",17,19
"4011",2014,3,"REG","CLE","BAL",21,23
"4012",2014,3,"REG","NYJ","CHI",19,27
"4013",2014,3,"REG","LA","DAL",31,34
"4014",2014,3,"REG","SEA","DEN",26,20
"4015",2014,3,"REG","DET","GB",19,7
"4016",2014,3,"REG","NYG","HOU",30,17
"4017",2014,3,"REG","JAX","IND",17,44
"4018",2014,3,"REG","MIA","KC",15,34
"4019",2014,3,"REG","NO","MIN",20,9
"4020",2014,3,"REG","NE","LV",16,9
"4021",2014,3,"REG","CAR","PIT",19,37
"4022",2014,3,"REG","BUF","LAC",10,22
"4023",2014,3,"REG","ARI","SF",23,14
"4024",2014,3,"REG","ATL","TB",56,14
"4025",2014,3,"REG","CIN","TEN",33,7
"4026",2014,3,"REG","PHI","WAS",37,34
"4027",2014,4,"REG","MIN","ATL",41,28
"4028",2014,4,"REG","HOU","BUF",23,17
"4029",2014,4,"REG","BAL","CAR",38,10
"4030",2014,4,"REG","NYJ","DET",17,24
"4031",2014,4,"REG","CHI","GB",17,38
"4032",2014,4,"REG","LAC","JAX",33,14
"4033",2014,4,"REG","LV","MIA",14,38
"4034",2014,4,"REG","KC","NE",41,14
"4035",2014,4,"REG","DAL","NO",38,17
"4036",2014,4,"REG","WAS","NYG",14,45
"4037",2014,4,"REG","SF","PHI",26,21
"4038",2014,4,"REG","PIT","TB",24,27
"4039",2014,4,"REG","IND","TEN",41,17
"4040",2014,5,"REG","DEN","ARI",41,20
"4041",2014,5,"REG","NYG","ATL",30,20
"4042",2014,5,"REG","IND","BAL",20,13
"4043",2014,5,"REG","DET","BUF",14,17
"4044",2014,5,"REG","CAR","CHI",31,24
"4045",2014,5,"REG","NE","CIN",43,17
"4046",2014,5,"REG","TEN","CLE",28,29
"4047",2014,5,"REG","DAL","HOU",20,17
"4048",2014,5,"REG","SF","KC",22,17
"4049",2014,5,"REG","GB","MIN",42,10
"4050",2014,5,"REG","LAC","NYJ",31,0
"4051",2014,5,"REG","JAX","PIT",9,17
"4052",2014,5,"REG","WAS","SEA",17,27
"4053",2014,5,"REG","PHI","LA",34,28
"4054",2014,5,"REG","NO","TB",37,31
"4055",2014,6,"REG","TB","BAL",17,48
"4056",2014,6,"REG","CIN","CAR",37,37
"4057",2014,6,"REG","ATL","CHI",13,27
"4058",2014,6,"REG","SEA","DAL",23,30
"4059",2014,6,"REG","NYJ","DEN",17,31
"4060",2014,6,"REG","MIN","DET",3,17
"4061",2014,6,"REG","MIA","GB",24,27
"4062",2014,6,"REG","HOU","IND",28,33
"4063",2014,6,"REG","TEN","JAX",16,14
"4064",2014,6,"REG","BUF","NE",22,37
"4065",2014,6,"REG","PHI","NYG",27,0
"4066",2014,6,"REG","CLE","PIT",31,10
"4067",2014,6,"REG","LV","LAC",28,31
"4068",2014,6,"REG","LA","SF",17,31
"4069",2014,6,"REG","ARI","WAS",30,20
"4070",2014,7,"REG","LV","ARI",13,24
"4071",2014,7,"REG","BAL","ATL",29,7
"4072",2014,7,"REG","GB","CAR",38,17
"4073",2014,7,"REG","IND","CIN",27,0
"4074",2014,7,"REG","JAX","CLE",24,6
"4075",2014,7,"REG","PIT","HOU",30,23
"4076",2014,7,"REG","LAC","KC",20,23
"4077",2014,7,"REG","CHI","MIA",14,27
"4078",2014,7,"REG","BUF","MIN",17,16
"4079",2014,7,"REG","DET","NO",24,23
"4080",2014,7,"REG","DAL","NYG",31,21
"4081",2014,7,"REG","NE","NYJ",27,25
"4082",2014,7,"REG","LA","SEA",28,26
"4083",2014,7,"REG","DEN","SF",42,17
"4084",2014,7,"REG","WAS","TEN",19,17
"4085",2014,8,"REG","CIN","BAL",27,24
"4086",2014,8,"REG","NYJ","BUF",23,43
"4087",2014,8,"REG","NE","CHI",51,23
"4088",2014,8,"REG","ATL","DET",21,22
"4089",2014,8,"REG","NO","GB",44,23
"4090",2014,8,"REG","TEN","HOU",16,30
"4091",2014,8,"REG","PIT","IND",51,34
"4092",2014,8,"REG","JAX","MIA",13,27
"4093",2014,8,"REG","TB","MIN",13,19
"4094",2014,8,"REG","CLE","LV",23,13
"4095",2014,8,"REG","ARI","PHI",24,20
"4096",2014,8,"REG","DEN","LAC",35,21
"4097",2014,8,"REG","CAR","SEA",9,13
"4098",2014,8,"REG","KC","LA",34,7
"4099",2014,8,"REG","DAL","WAS",17,20
"4100",2014,9,"REG","DAL","ARI",17,28
"4101",2014,9,"REG","PIT","BAL",43,23
"4102",2014,9,"REG","NE","DEN",43,21
"4103",2014,9,"REG","NYG","IND",24,40
"4104",2014,9,"REG","CIN","JAX",33,23
"4105",2014,9,"REG","CAR","NO",10,28
"4106",2014,9,"REG","KC","NYJ",24,10
"4107",2014,9,"REG","SEA","LV",30,24
"4108",2014,9,"REG","HOU","PHI",21,31
"4109",2014,9,"REG","MIA","LAC",37,0
"4110",2014,9,"REG","SF","LA",10,13
"4111",2014,9,"REG","CLE","TB",22,17
"4112",2014,9,"REG","MIN","WAS",29,26
"4113",2014,10,"REG","TB","ATL",17,27
"4114",2014,10,"REG","PHI","CAR",45,21
"4115",2014,10,"REG","GB","CHI",55,14
"4116",2014,10,"REG","CIN","CLE",3,24
"4117",2014,10,"REG","JAX","DAL",17,31
"4118",2014,10,"REG","LV","DEN",17,41
"4119",2014,10,"REG","BUF","KC",13,17
"4120",2014,10,"REG","DET","MIA",20,16
"4121",2014,10,"REG","SEA","NYG",38,17
"4122",2014,10,"REG","NYJ","PIT",20,13
"4123",2014,10,"REG","NO","SF",24,27
"4124",2014,10,"REG","ARI","LA",31,14
"4125",2014,10,"REG","BAL","TEN",21,7
"4126",2014,11,"REG","CAR","ATL",17,19
"4127",2014,11,"REG","MIA","BUF",22,9
"4128",2014,11,"REG","NO","CIN",10,27
"4129",2014,11,"REG","LA","DEN",22,7
"4130",2014,11,"REG","ARI","DET",14,6
"4131",2014,11,"REG","CLE","HOU",7,23
"4132",2014,11,"REG","CHI","MIN",21,13
"4133",2014,11,"REG","IND","NE",20,42
"4134",2014,11,"REG","LAC","LV",13,6
"4135",2014,11,"REG","GB","PHI",53,20
"4136",2014,11,"REG","TEN","PIT",24,27
"4137",2014,11,"REG","KC","SEA",24,20
"4138",2014,11,"REG","NYG","SF",10,16
"4139",2014,11,"REG","WAS","TB",7,27
"4140",2014,12,"REG","SEA","ARI",19,3
"4141",2014,12,"REG","NO","BAL",27,34
"4142",2014,12,"REG","HOU","CIN",13,22
"4143",2014,12,"REG","ATL","CLE",24,26
"4144",2014,12,"REG","NYG","DAL",28,31
"4145",2014,12,"REG","NE","DET",34,9
"4146",2014,12,"REG","MIN","GB",21,24
"4147",2014,12,"REG","IND","JAX",23,3
"4148",2014,12,"REG","LV","KC",24,20
"4149",2014,12,"REG","DEN","MIA",39,36
"4150",2014,12,"REG","BUF","NYJ",38,3
"4151",2014,12,"REG","LAC","LA",27,24
"4152",2014,12,"REG","CHI","TB",21,13
"4153",2014,12,"REG","PHI","TEN",43,24
"4154",2014,12,"REG","SF","WAS",17,13
"4155",2014,13,"REG","ATL","ARI",29,18
"4156",2014,13,"REG","MIN","CAR",31,13
"4157",2014,13,"REG","DET","CHI",34,17
"4158",2014,13,"REG","TB","CIN",13,14
"4159",2014,13,"REG","BUF","CLE",26,10
"4160",2014,13,"REG","KC","DEN",16,29
"4161",2014,13,"REG","NYJ","MIA",13,16
"4162",2014,13,"REG","GB","NE",26,21
"4163",2014,13,"REG","PIT","NO",32,35
"4164",2014,13,"REG","JAX","NYG",25,24
"4165",2014,13,"REG","LA","LV",52,0
"4166",2014,13,"REG","DAL","PHI",10,33
"4167",2014,13,"REG","BAL","LAC",33,34
"4168",2014,13,"REG","SF","SEA",3,19
"4169",2014,13,"REG","HOU","TEN",45,21
"4170",2014,13,"REG","IND","WAS",49,27
"4171",2014,14,"REG","GB","ATL",43,37
"4172",2014,14,"REG","MIA","BAL",13,28
"4173",2014,14,"REG","DEN","BUF",24,17
"4174",2014,14,"REG","NO","CAR",10,41
"4175",2014,14,"REG","CHI","DAL",28,41
"4176",2014,14,"REG","JAX","HOU",13,27
"4177",2014,14,"REG","CLE","IND",24,25
"4178",2014,14,"REG","ARI","KC",17,14
"4179",2014,14,"REG","LAC","NE",14,23
"4180",2014,14,"REG","TEN","NYG",7,36
"4181",2014,14,"REG","MIN","NYJ",30,24
"4182",2014,14,"REG","CIN","PIT",21,42
"4183",2014,14,"REG","PHI","SEA",14,24
"4184",2014,14,"REG","LV","SF",24,13
"4185",2014,14,"REG","WAS","LA",0,24
"4186",2014,14,"REG","DET","TB",34,17
"4187",2014,15,"REG","LA","ARI",6,12
"4188",2014,15,"REG","CLE","CIN",0,30
"4189",2014,15,"REG","PHI","DAL",27,38
"4190",2014,15,"REG","LAC","DEN",10,22
"4191",2014,15,"REG","BUF","GB",21,13
"4192",2014,15,"REG","IND","HOU",17,10
"4193",2014,15,"REG","BAL","JAX",20,12
"4194",2014,15,"REG","NE","MIA",41,13
"4195",2014,15,"REG","DET","MIN",16,14
"4196",2014,15,"REG","CHI","NO",15,31
"4197",2014,15,"REG","TEN","NYJ",11,16
"4198",2014,15,"REG","KC","LV",31,13
"4199",2014,15,"REG","ATL","PIT",20,27
"4200",2014,15,"REG","SEA","SF",17,7
"4201",2014,15,"REG","CAR","TB",19,17
"4202",2014,15,"REG","NYG","WAS",24,13
"4203",2014,16,"REG","NO","ATL",14,30
"4204",2014,16,"REG","HOU","BAL",25,13
"4205",2014,16,"REG","LV","BUF",26,24
"4206",2014,16,"REG","CAR","CLE",17,13
"4207",2014,16,"REG","CIN","DEN",37,28
"4208",2014,16,"REG","CHI","DET",14,20
"4209",2014,16,"REG","TB","GB",3,20
"4210",2014,16,"REG","DAL","IND",42,7
"4211",2014,16,"REG","PIT","KC",20,12
"4212",2014,16,"REG","MIA","MIN",37,35
"4213",2014,16,"REG","NYJ","NE",16,17
"4214",2014,16,"REG","LA","NYG",27,37
"4215",2014,16,"REG","WAS","PHI",27,24
"4216",2014,16,"REG","SF","LAC",35,38
"4217",2014,16,"REG","ARI","SEA",6,35
"4218",2014,16,"REG","JAX","TEN",21,13
"4219",2014,17,"REG","SF","ARI",20,17
"4220",2014,17,"REG","NE","BUF",9,17
"4221",2014,17,"REG","ATL","CAR",3,34
"4222",2014,17,"REG","MIN","CHI",13,9
"4223",2014,17,"REG","PIT","CIN",27,17
"4224",2014,17,"REG","BAL","CLE",20,10
"4225",2014,17,"REG","WAS","DAL",17,44
"4226",2014,17,"REG","GB","DET",30,20
"4227",2014,17,"REG","TEN","IND",10,27
"4228",2014,17,"REG","HOU","JAX",23,17
"4229",2014,17,"REG","TB","NO",20,23
"4230",2014,17,"REG","MIA","NYJ",24,37
"4231",2014,17,"REG","DEN","LV",47,14
"4232",2014,17,"REG","NYG","PHI",26,34
"4233",2014,17,"REG","KC","LAC",19,7
"4234",2014,17,"REG","SEA","LA",20,6
"4235",2014,18,"POST","CAR","ARI",27,16
"4236",2014,18,"POST","PIT","BAL",17,30
"4237",2014,18,"POST","IND","CIN",26,10
"4238",2014,18,"POST","DAL","DET",24,20
"4239",2014,19,"POST","NE","BAL",35,31
"4240",2014,19,"POST","SEA","CAR",31,17
"4241",2014,19,"POST","GB","DAL",26,21
"4242",2014,19,"POST","DEN","IND",13,24
"4243",2014,20,"POST","SEA","GB",28,22
"4244",2014,20,"POST","NE","IND",45,7
"4245",2014,21,"POST","SEA","NE",24,28
"4246",2015,1,"REG","DEN","BAL",19,13
"4247",2015,1,"REG","JAX","CAR",9,20
"4248",2015,1,"REG","LV","CIN",13,33
"4249",2015,1,"REG","NYJ","CLE",31,10
"4250",2015,1,"REG","LAC","DET",33,28
"4251",2015,1,"REG","CHI","GB",23,31
"4252",2015,1,"REG","BUF","IND",27,14
"4253",2015,1,"REG","HOU","KC",20,27
"4254",2015,1,"REG","WAS","MIA",10,17
"4255",2015,1,"REG","SF","MIN",20,3
"4256",2015,1,"REG","ARI","NO",31,19
"4257",2015,1,"REG","DAL","NYG",27,26
"4258",2015,1,"REG","ATL","PHI",26,24
"4259",2015,1,"REG","NE","PIT",28,21
"4260",2015,1,"REG","LA","SEA",34,31
"4261",2015,1,"REG","TB","TEN",14,42
"4262",2015,2,"REG","CHI","ARI",23,48
"4263",2015,2,"REG","NYG","ATL",20,24
"4264",2015,2,"REG","LV","BAL",37,33
"4265",2015,2,"REG","PHI","DAL",10,20
"4266",2015,2,"REG","KC","DEN",24,31
"4267",2015,2,"REG","MIN","DET",26,16
"4268",2015,2,"REG","CAR","HOU",24,17
"4269",2015,2,"REG","JAX","MIA",23,20
"4270",2015,2,"REG","BUF","NE",32,40
"4271",2015,2,"REG","IND","NYJ",7,20
"4272",2015,2,"REG","CIN","LAC",24,19
"4273",2015,2,"REG","GB","SEA",27,17
"4274",2015,2,"REG","PIT","SF",43,18
"4275",2015,2,"REG","WAS","LA",24,10
"4276",2015,2,"REG","NO","TB",19,26
"4277",2015,2,"REG","CLE","TEN",28,14
"4278",2015,3,"REG","DAL","ATL",28,39
"4279",2015,3,"REG","MIA","BUF",14,41
"4280",2015,3,"REG","SEA","CHI",26,0
"4281",2015,3,"REG","BAL","CIN",24,28
"4282",2015,3,"REG","DET","DEN",12,24
"4283",2015,3,"REG","TEN","IND",33,35
"4284",2015,3,"REG","NE","JAX",51,17
"4285",2015,3,"REG","GB","KC",38,28
"4286",2015,3,"REG","CAR","NO",27,22
"4287",2015,3,"REG","CLE","LV",20,27
"4288",2015,3,"REG","NYJ","PHI",17,24
"4289",2015,3,"REG","LA","PIT",6,12
"4290",2015,3,"REG","MIN","LAC",31,14
"4291",2015,3,"REG","ARI","SF",47,7
"4292",2015,3,"REG","HOU","TB",19,9
"4293",2015,3,"REG","NYG","WAS",32,21
"4294",2015,4,"REG","PIT","BAL",20,23
"4295",2015,4,"REG","TB","CAR",23,37
"4296",2015,4,"REG","LAC","CLE",30,27
"4297",2015,4,"REG","NO","DAL",26,20
"4298",2015,4,"REG","SEA","DET",13,10
"4299",2015,4,"REG","SF","GB",3,17
"4300",2015,4,"REG","ATL","HOU",48,21
"4301",2015,4,"REG","IND","JAX",16,13
"4302",2015,4,"REG","CIN","KC",36,21
"4303",2015,4,"REG","DEN","MIN",23,20
"4304",2015,4,"REG","BUF","NYG",10,24
"4305",2015,4,"REG","MIA","NYJ",14,27
"4306",2015,4,"REG","CHI","LV",22,20
"4307",2015,4,"REG","WAS","PHI",23,20
"4308",2015,4,"REG","ARI","LA",22,24
"4309",2015,5,"REG","DET","ARI",17,42
"4310",2015,5,"REG","TEN","BUF",13,14
"4311",2015,5,"REG","KC","CHI",17,18
"4312",2015,5,"REG","BAL","CLE",30,33
"4313",2015,5,"REG","LV","DEN",10,16
"4314",2015,5,"REG","HOU","IND",20,27
"4315",2015,5,"REG","TB","JAX",38,31
"4316",2015,5,"REG","DAL","NE",6,30
"4317",2015,5,"REG","PHI","NO",39,17
"4318",2015,5,"REG","LAC","PIT",20,24
"4319",2015,5,"REG","CIN","SEA",27,24
"4320",2015,5,"REG","NYG","SF",30,27
"4321",2015,5,"REG","GB","LA",24,10
"4322",2015,5,"REG","ATL","WAS",25,19
"4323",2015,6,"REG","PIT","ARI",25,13
"4324",2015,6,"REG","NO","ATL",31,21
"4325",2015,6,"REG","SF","BAL",25,20
"4326",2015,6,"REG","SEA","CAR",23,27
"4327",2015,6,"REG","DET","CHI",37,34
"4328",2015,6,"REG","BUF","CIN",21,34
"4329",2015,6,"REG","CLE","DEN",23,26
"4330",2015,6,"REG","JAX","HOU",20,31
"4331",2015,6,"REG","MIN","KC",16,10
"4332",2015,6,"REG","TEN","MIA",10,38
"4333",2015,6,"REG","IND","NE",27,34
"4334",2015,6,"REG","PHI","NYG",27,7
"4335",2015,6,"REG","GB","LAC",27,20
"4336",2015,6,"REG","NYJ","WAS",34,20
"4337",2015,7,"REG","TEN","ATL",7,10
"4338",2015,7,"REG","ARI","BAL",26,18
"4339",2015,7,"REG","JAX","BUF",34,31
"4340",2015,7,"REG","LA","CLE",24,6
"4341",2015,7,"REG","NYG","DAL",27,20
"4342",2015,7,"REG","MIA","HOU",44,26
"4343",2015,7,"REG","DET","MIN",19,28
"4344",2015,7,"REG","IND","NO",21,27
"4345",2015,7,"REG","NE","NYJ",30,23
"4346",2015,7,"REG","LAC","LV",29,37
"4347",2015,7,"REG","CAR","PHI",27,16
"4348",2015,7,"REG","KC","PIT",23,13
"4349",2015,7,"REG","SF","SEA",3,20
"4350",2015,7,"REG","WAS","TB",31,30
"4351",2015,8,"REG","CLE","ARI",20,34
"4352",2015,8,"REG","PIT","CIN",10,16
"4353",2015,8,"REG","KC","DET",45,10
"4354",2015,8,"REG","DEN","GB",29,10
"4355",2015,8,"REG","CAR","IND",29,26
"4356",2015,8,"REG","NE","MIA",36,7
"4357",2015,8,"REG","CHI","MIN",20,23
"4358",2015,8,"REG","NO","NYG",52,49
"4359",2015,8,"REG","LV","NYJ",34,20
"4360",2015,8,"REG","BAL","LAC",29,26
"4361",2015,8,"REG","DAL","SEA",12,13
"4362",2015,8,"REG","LA","SF",27,6
"4363",2015,8,"REG","ATL","TB",20,23
"4364",2015,8,"REG","HOU","TEN",20,6
"4365",2015,9,"REG","SF","ATL",17,16
"4366",2015,9,"REG","LAC","CHI",19,22
"4367",2015,9,"REG","CIN","CLE",31,10
"4368",2015,9,"REG","IND","DEN",27,24
"4369",2015,9,"REG","CAR","GB",37,29
"4370",2015,9,"REG","NYJ","JAX",28,23
"4371",2015,9,"REG","BUF","MIA",33,17
"4372",2015,9,"REG","TB","NYG",18,32
"4373",2015,9,"REG","PIT","LV",38,35
"4374",2015,9,"REG","DAL","PHI",27,33
"4375",2015,9,"REG","MIN","LA",21,18
"4376",2015,9,"REG","NO","TEN",28,34
"4377",2015,9,"REG","NE","WAS",27,10
"4378",2015,10,"REG","SEA","ARI",32,39
"4379",2015,10,"REG","NYJ","BUF",17,22
"4380",2015,10,"REG","TEN","CAR",10,27
"4381",2015,10,"REG","LA","CHI",13,37
"4382",2015,10,"REG","PIT","CLE",30,9
"4383",2015,10,"REG","TB","DAL",10,6
"4384",2015,10,"REG","GB","DET",16,18
"4385",2015,10,"REG","CIN","HOU",6,10
"4386",2015,10,"REG","BAL","JAX",20,22
"4387",2015,10,"REG","DEN","KC",13,29
"4388",2015,10,"REG","PHI","MIA",19,20
"4389",2015,10,"REG","LV","MIN",14,30
"4390",2015,10,"REG","NYG","NE",26,27
"4391",2015,10,"REG","WAS","NO",47,14
"4392",2015,11,"REG","NE","BUF",20,13
"4393",2015,11,"REG","ARI","CIN",34,31
"4394",2015,11,"REG","MIA","DAL",14,24
"4395",2015,11,"REG","CHI","DEN",15,17
"4396",2015,11,"REG","MIN","GB",13,30
"4397",2015,11,"REG","ATL","IND",21,24
"4398",2015,11,"REG","LAC","KC",3,33
"4399",2015,11,"REG","HOU","NYJ",24,17
"4400",2015,11,"REG","DET","LV",18,13
"4401",2015,11,"REG","SEA","SF",29,13
"4402",2015,11,"REG","BAL","LA",16,13
"4403",2015,11,"REG","PHI","TB",17,45
"4404",2015,11,"REG","JAX","TEN",19,13
"4405",2015,11,"REG","CAR","WAS",44,16
"4406",2015,12,"REG","SF","ARI",13,19
"4407",2015,12,"REG","CLE","BAL",27,33
"4408",2015,12,"REG","KC","BUF",30,22
"4409",2015,12,"REG","DAL","CAR",14,33
"4410",2015,12,"REG","GB","CHI",13,17
"4411",2015,12,"REG","NYJ","MIA",38,20
"4412",2015,12,"REG","ATL","MIN",10,20
"4413",2015,12,"REG","DEN","NE",30,24
"4414",2015,12,"REG","HOU","NO",24,6
"4415",2015,12,"REG","WAS","NYG",20,14
"4416",2015,12,"REG","TEN","LV",21,24
"4417",2015,12,"REG","DET","PHI",45,14
"4418",2015,12,"REG","SEA","PIT",39,30
"4419",2015,12,"REG","JAX","LAC",25,31
"4420",2015,12,"REG","CIN","LA",31,7
"4421",2015,12,"REG","IND","TB",25,12
"4422",2015,13,"REG","LA","ARI",3,27
"4423",2015,13,"REG","TB","ATL",23,19
"4424",2015,13,"REG","MIA","BAL",15,13
"4425",2015,13,"REG","NO","CAR",38,41
"4426",2015,13,"REG","CLE","CIN",3,37
"4427",2015,13,"REG","WAS","DAL",16,19
"4428",2015,13,"REG","LAC","DEN",3,17
"4429",2015,13,"REG","DET","GB",23,27
"4430",2015,13,"REG","BUF","HOU",30,21
"4431",2015,13,"REG","PIT","IND",45,10
"4432",2015,13,"REG","TEN","JAX",42,39
"4433",2015,13,"REG","LV","KC",20,34
"4434",2015,13,"REG","NYG","NYJ",20,23
"4435",2015,13,"REG","NE","PHI",28,35
"4436",2015,13,"REG","MIN","SEA",7,38
"4437",2015,13,"REG","CHI","SF",20,26
"4438",2015,14,"REG","CAR","ATL",38,0
"4439",2015,14,"REG","PHI","BUF",23,20
"4440",2015,14,"REG","GB","DAL",28,7
"4441",2015,14,"REG","LA","DET",21,14
"4442",2015,14,"REG","JAX","IND",51,16
"4443",2015,14,"REG","ARI","MIN",23,20
"4444",2015,14,"REG","HOU","NE",6,27
"4445",2015,14,"REG","TB","NO",17,24
"4446",2015,14,"REG","MIA","NYG",24,31
"4447",2015,14,"REG","DEN","LV",12,15
"4448",2015,14,"REG","CIN","PIT",20,33
"4449",2015,14,"REG","KC","LAC",10,3
"4450",2015,14,"REG","BAL","SEA",6,35
"4451",2015,14,"REG","CLE","SF",24,10
"4452",2015,14,"REG","NYJ","TEN",30,8
"4453",2015,14,"REG","CHI","WAS",21,24
"4454",2015,15,"REG","PHI","ARI",17,40
"4455",2015,15,"REG","JAX","ATL",17,23
"4456",2015,15,"REG","WAS","BUF",35,25
"4457",2015,15,"REG","NYG","CAR",35,38
"4458",2015,15,"REG","MIN","CHI",38,17
"4459",2015,15,"REG","SF","CIN",14,24
"4460",2015,15,"REG","SEA","CLE",30,13
"4461",2015,15,"REG","PIT","DEN",34,27
"4462",2015,15,"REG","NO","DET",27,35
"4463",2015,15,"REG","LV","GB",20,30
"4464",2015,15,"REG","IND","HOU",10,16
"4465",2015,15,"REG","BAL","KC",14,34
"4466",2015,15,"REG","LAC","MIA",30,14
"4467",2015,15,"REG","DAL","NYJ",16,19
"4468",2015,15,"REG","LA","TB",31,23
"4469",2015,15,"REG","NE","TEN",33,16
"4470",2015,16,"REG","ATL","CAR",20,13
"4471",2015,16,"REG","TB","CHI",21,26
"4472",2015,16,"REG","DEN","CIN",20,17
"4473",2015,16,"REG","KC","CLE",17,13
"4474",2015,16,"REG","BUF","DAL",16,6
"4475",2015,16,"REG","ARI","GB",38,8
"4476",2015,16,"REG","TEN","HOU",6,34
"4477",2015,16,"REG","MIA","IND",12,18
"4478",2015,16,"REG","NO","JAX",38,27
"4479",2015,16,"REG","NYJ","NE",26,20
"4480",2015,16,"REG","MIN","NYG",49,17
"4481",2015,16,"REG","BAL","PIT",20,17
"4482",2015,16,"REG","LV","LAC",23,20
"4483",2015,16,"REG","DET","SF",32,17
"4484",2015,16,"REG","SEA","LA",17,23
"4485",2015,16,"REG","PHI","WAS",24,38
"4486",2015,17,"REG","CIN","BAL",24,16
"4487",2015,17,"REG","CHI","DET",20,24
"4488",2015,17,"REG","HOU","JAX",30,6
"4489",2015,17,"REG","GB","MIN",13,20
"4490",2015,17,"REG","MIA","NE",20,10
"4491",2015,17,"REG","ATL","NO",17,20
"4492",2015,17,"REG","BUF","NYJ",22,17
"4493",2015,17,"REG","KC","LV",23,17
"4494",2015,17,"REG","NYG","PHI",30,35
"4495",2015,17,"REG","CLE","PIT",12,28
"4496",2015,17,"REG","DEN","LAC",27,20
"4497",2015,17,"REG","ARI","SEA",6,36
"4498",2015,17,"REG","SF","LA",19,16
"4499",2015,17,"REG","CAR","TB",38,10
"4500",2015,17,"REG","IND","TEN",30,24
"4501",2015,17,"REG","DAL","WAS",23,34
"4502",2015,18,"POST","WAS","GB",18,35
"4503",2015,18,"POST","HOU","KC",0,30
"4504",2015,18,"POST","CIN","PIT",16,18
"4505",2015,18,"POST","MIN","SEA",9,10
"4506",2015,19,"POST","ARI","GB",26,20
"4507",2015,19,"POST","NE","KC",27,20
"4508",2015,19,"POST","DEN","PIT",23,16
"4509",2015,19,"POST","CAR","SEA",31,24
